id_mutation,date_mutation,nature_mutation,valeur_fonciere,code_postal,nom_commune,type_local,surface_reelle_bati,nombre_pieces_principales,surface_terrain,longitude,latitude,prix_au_m2
2025-415036,30/01/2025,Vente,166900.0,83000,Toulon,Appartement,49.0,2,,5.94068,43.122951,3406.12
2025-415176,30/01/2025,Vente,170000.0,83000,Toulon,Appartement,69.0,4,,5.943986,43.122953,2463.77
2025-415114,30/01/2025,Vente,171550.0,83200,Toulon,Appartement,49.0,2,,5.901843,43.149569,3501.02
2025-414908,30/01/2025,Vente,172500.0,83000,Toulon,Appartement,40.0,2,,5.935654,43.1116,4312.5
2025-414519,30/01/2025,Vente,190300.0,83100,Toulon,Appartement,66.0,3,,5.95284,43.130286,2883.33
2025-414548,30/01/2025,Vente,195000.0,83000,Toulon,Appartement,50.0,3,,5.961695,43.112709,3900.0
2025-414493,30/01/2025,Vente,220000.0,83100,Toulon,Maison,72.0,4,,5.971435,43.12699,3055.56
2025-414496,30/01/2025,Vente,237250.0,83000,Toulon,Appartement,54.0,2,,5.931813,43.126372,4393.52
2025-414836,30/01/2025,Vente,275000.0,83200,Toulon,Appartement,110.0,6,,5.90284,43.133845,2500.0
2025-414853,30/01/2025,Vente,310537.0,83200,Toulon,Maison,91.0,3,,5.914789,43.148912,3412.49
2025-415074,30/01/2025,Vente,314815.0,83000,Toulon,Appartement,75.0,4,,5.94173,43.131934,4197.53
2025-414482,30/01/2025,Vente,340000.0,83000,Toulon,Appartement,59.0,3,,5.970617,43.114811,5762.71
2025-414482,30/01/2025,Vente,340000.0,83000,Toulon,Appartement,50.0,2,,5.970617,43.114811,6800.0
2025-415056,30/01/2025,Vente,360000.0,83200,Toulon,Maison,95.0,4,650.0,5.902108,43.148019,3789.47
2025-414520,30/01/2025,Vente,394000.0,83200,Toulon,Maison,81.0,4,577.0,5.936284,43.163994,4864.2
2025-414945,30/01/2025,Vente,470000.0,83100,Toulon,Appartement,43.0,3,250.0,5.970726,43.132289,10930.23
2025-414945,30/01/2025,Vente,470000.0,83100,Toulon,Appartement,65.0,3,250.0,5.970726,43.132289,7230.77
2025-415043,30/01/2025,Vente,843800.0,83200,Toulon,Maison,179.0,6,1215.0,5.895847,43.15576,4713.97
2024-1012451,30/03/2024,Vente,175000.0,83000,Toulon,Appartement,55.0,3,,5.935376,43.11361,3181.82
2024-1013061,30/04/2024,Vente,38000.0,83000,Toulon,Appartement,17.0,1,,5.93304,43.122045,2235.29
2024-1012848,30/04/2024,Vente,54000.0,83000,Toulon,Appartement,19.0,1,,5.931919,43.123639,2842.11
2024-1013345,30/04/2024,Vente,71500.0,83200,Toulon,Appartement,47.0,2,,5.91877,43.13056,1521.28
2024-1012965,30/04/2024,Vente,91000.0,83200,Toulon,Appartement,40.0,2,,5.907457,43.129331,2275.0
2024-1013412,30/04/2024,Vente,94000.0,83000,Toulon,Appartement,22.0,1,,5.932719,43.122193,4272.73
2024-1012749,30/04/2024,Vente,94100.0,83200,Toulon,Appartement,37.0,1,,5.900786,43.127748,2543.24
2024-1012877,30/04/2024,Vente,100000.0,83100,Toulon,Appartement,35.0,2,,5.956159,43.126661,2857.14
2024-1012884,30/04/2024,Vente,100700.0,83200,Toulon,Appartement,39.0,2,,5.917775,43.129661,2582.05
2024-1012591,30/04/2024,Vente,106000.0,83200,Toulon,Appartement,40.0,2,,5.899152,43.128254,2650.0
2024-1013600,30/04/2024,Vente,142500.0,83100,Toulon,Appartement,49.0,2,,5.961196,43.127218,2908.16
2024-1013338,30/04/2024,Vente,146500.0,83000,Toulon,Appartement,79.0,4,,5.927688,43.13057,1854.43
2024-1013344,30/04/2024,Vente,150000.0,83000,Toulon,Appartement,59.0,3,,5.934776,43.11236,2542.37
2024-1013018,30/04/2024,Vente,155000.0,83200,Toulon,Appartement,63.0,4,,5.898427,43.134601,2460.32
2024-1013176,30/04/2024,Vente,159500.0,83000,Toulon,Appartement,53.0,3,,5.946903,43.118781,3009.43
2024-1012708,30/04/2024,Vente,167000.0,83200,Toulon,Appartement,58.0,3,,5.896769,43.135986,2879.31
2024-1013002,30/04/2024,Vente,170000.0,83000,Toulon,Appartement,59.0,3,,5.934776,43.11236,2881.36
2024-1012689,30/04/2024,Vente,198060.0,83200,Toulon,Appartement,96.0,2,,5.918544,43.132041,2063.12
2024-1012703,30/04/2024,Vente,215000.0,83000,Toulon,Appartement,100.0,5,,5.919178,43.127862,2150.0
2024-1013117,30/04/2024,Vente,350000.0,83000,Toulon,Maison,48.0,3,280.0,5.950966,43.110736,7291.67
2024-1012773,30/04/2024,Vente,410000.0,83000,Toulon,Appartement,70.0,2,,5.9344,43.118982,5857.14
2024-1013142,30/04/2024,Vente,860000.0,83000,Toulon,Maison,168.0,6,560.0,5.956926,43.112291,5119.05
2024-1013080,30/04/2024,Vente,1905000.0,83000,Toulon,Maison,240.0,7,740.0,5.950037,43.108877,7937.5
2025-418240,30/04/2025,Vente,62000.0,83100,Toulon,Appartement,32.0,2,,5.952398,43.124263,1937.5
2025-418416,30/04/2025,Vente,63000.0,83000,Toulon,Appartement,24.0,1,,5.935235,43.125654,2625.0
2025-418918,30/04/2025,Vente,78850.0,83100,Toulon,Appartement,42.0,2,,5.955627,43.122711,1877.38
2025-418878,30/04/2025,Vente,83250.0,83200,Toulon,Appartement,94.0,6,,5.888463,43.127102,885.64
2025-418517,30/04/2025,Vente,90000.0,83100,Toulon,Appartement,73.0,4,,5.949496,43.122285,1232.88
2025-418363,30/04/2025,Vente,94000.0,83000,Toulon,Appartement,52.0,3,,5.931611,43.121317,1807.69
2025-418426,30/04/2025,Vente,108000.0,83200,Toulon,Appartement,45.0,2,,5.896769,43.135986,2400.0
2025-418288,30/04/2025,Vente,110000.0,83000,Toulon,Appartement,40.0,2,,5.951661,43.131661,2750.0
2025-418366,30/04/2025,Vente,114000.0,83200,Toulon,Appartement,45.0,2,,5.91136,43.130515,2533.33
2025-418403,30/04/2025,Vente,115000.0,83000,Toulon,Appartement,44.0,2,,5.93751,43.11191,2613.64
2025-418678,30/04/2025,Vente,123000.0,83200,Toulon,Appartement,60.0,3,,5.916899,43.129454,2050.0
2025-418657,30/04/2025,Vente,126000.0,83200,Toulon,Appartement,62.0,3,,5.913471,43.128836,2032.26
2025-418802,30/04/2025,Vente,130000.0,83200,Toulon,Appartement,23.0,1,,5.892764,43.140512,5652.17
2025-418763,30/04/2025,Vente,135000.0,83000,Toulon,Appartement,54.0,3,,5.937293,43.118273,2500.0
2025-418940,30/04/2025,Vente,150000.0,83000,Toulon,Appartement,81.0,5,,5.950705,43.113168,1851.85
2025-418425,30/04/2025,Vente,155000.0,83000,Toulon,Appartement,41.0,2,,5.940331,43.110519,3780.49
2025-418685,30/04/2025,Vente,160000.0,83000,Toulon,Appartement,80.0,5,,5.947521,43.118951,2000.0
2025-418684,30/04/2025,Vente,160300.0,83000,Toulon,Appartement,44.0,2,,5.947732,43.118807,3643.18
2025-418396,30/04/2025,Vente,163000.0,83000,Toulon,Appartement,51.0,3,,5.937067,43.128324,3196.08
2025-418897,30/04/2025,Vente,170000.0,83000,Toulon,Appartement,66.0,3,,5.926612,43.131022,2575.76
2025-418929,30/04/2025,Vente,172000.0,83100,Toulon,Appartement,83.0,4,,5.949451,43.121898,2072.29
2025-418873,30/04/2025,Vente,175000.0,83200,Toulon,Maison,150.0,2,50.0,5.900757,43.164871,1166.67
2025-418928,30/04/2025,Vente,260000.0,83100,Toulon,Appartement,79.0,4,,5.979554,43.12949,3291.14
2025-418338,30/04/2025,Vente,267000.0,83000,Toulon,Appartement,83.0,5,,5.963012,43.119373,3216.87
2025-418619,30/04/2025,Vente,275000.0,83200,Toulon,Appartement,69.0,3,,5.895254,43.139925,3985.51
2025-418689,30/04/2025,Vente,286940.0,83200,Toulon,Maison,100.0,5,365.0,5.915592,43.136957,2869.4
2025-418287,30/04/2025,Vente,290000.0,83200,Toulon,Appartement,48.0,2,,5.909396,43.129721,6041.67
2025-418287,30/04/2025,Vente,290000.0,83200,Toulon,Appartement,31.0,1,,5.909396,43.129721,9354.84
2025-418287,30/04/2025,Vente,290000.0,83200,Toulon,Appartement,21.0,1,,5.909396,43.129721,13809.52
2025-418287,30/04/2025,Vente,290000.0,83200,Toulon,Appartement,39.0,1,,5.909396,43.129721,7435.9
2025-418686,30/04/2025,Vente,295300.0,83000,Toulon,Appartement,84.0,4,,5.968886,43.117868,3515.48
2025-418682,30/04/2025,Vente,300000.0,83000,Toulon,Appartement,65.0,3,,5.960012,43.113557,4615.38
2025-418295,30/04/2025,Vente,310000.0,83200,Toulon,Maison,34.0,1,300.0,5.922857,43.137852,9117.65
2025-418511,30/04/2025,Vente,345000.0,83000,Toulon,Appartement,90.0,3,,5.933311,43.125729,3833.33
2025-418666,30/04/2025,Vente,351600.0,83100,Toulon,Appartement,62.0,3,,5.950419,43.129304,5670.97
2025-418797,30/04/2025,Vente,780000.0,83100,Toulon,Appartement,17.0,2,,5.967185,43.126633,45882.35
2025-418797,30/04/2025,Vente,780000.0,83100,Toulon,Maison,108.0,4,,5.967185,43.126633,7222.22
2024-1013794,30/05/2024,Vente,90000.0,83000,Toulon,Appartement,75.0,4,,5.92143,43.128042,1200.0
2024-1013568,30/05/2024,Vente,95900.0,83200,Toulon,Appartement,45.0,2,,5.896769,43.135986,2131.11
2024-1014404,30/05/2024,Vente,113000.0,83000,Toulon,Appartement,22.0,1,,5.952299,43.114081,5136.36
2024-1013774,30/05/2024,Vente,138150.0,83100,Toulon,Appartement,64.0,3,,5.956283,43.123779,2158.59
2024-1013718,30/05/2024,Vente,173000.0,83100,Toulon,Appartement,67.0,2,,5.982491,43.127019,2582.09
2024-1014241,30/05/2024,Vente,183500.0,83000,Toulon,Appartement,90.0,4,,5.940075,43.120113,2038.89
2024-1013901,30/05/2024,Vente,198520.0,83000,Toulon,Appartement,88.0,5,,5.920961,43.1274,2255.91
2024-1013979,30/05/2024,Vente,225000.0,83000,Toulon,Appartement,73.0,4,,5.93905,43.118475,3082.19
2024-1013664,30/05/2024,Vente,248000.0,83100,Toulon,Appartement,66.0,3,,5.971507,43.13164,3757.58
2024-1013769,30/05/2024,Vente,307000.0,83000,Toulon,Appartement,79.0,4,,5.927845,43.131822,3886.08
2024-1013858,30/05/2024,Vente,335550.0,83100,Toulon,Maison,69.0,4,282.0,5.97387,43.133041,4863.04
2024-1014397,30/05/2024,Vente,375300.0,83200,Toulon,Maison,63.0,4,455.0,5.903612,43.142789,5957.14
2024-1014149,30/05/2024,Vente,455000.0,83100,Toulon,Appartement,108.0,4,,5.964159,43.128659,4212.96
2025-420048,30/06/2025,Vente,61000.0,83200,Toulon,Appartement,27.0,1,,5.909539,43.129464,2259.26
2025-420169,30/06/2025,Vente,125000.0,83100,Toulon,Appartement,49.0,2,,5.94714,43.120812,2551.02
2025-420016,30/06/2025,Vente,134000.0,83000,Toulon,Appartement,42.0,2,,5.940267,43.132711,3190.48
2025-419986,30/06/2025,Vente,395000.0,83200,Toulon,Maison,82.0,4,222.0,5.921138,43.132087,4817.07
2025-420104,30/06/2025,Vente En L'État Futur D'Achèvement,460000.0,83000,Toulon,Appartement,65.0,3,,5.9701,43.11441,7076.92
2025-420096,30/06/2025,Vente,749700.0,83200,Toulon,Maison,173.0,4,650.0,5.898551,43.141612,4333.53
2025-420079,30/06/2025,Vente,802056.0,83000,Toulon,Appartement,113.0,5,,5.941188,43.108723,7097.84
2024-1016320,30/07/2024,Vente,30000.0,83000,Toulon,Appartement,13.0,2,,5.937094,43.117958,2307.69
2024-1016093,30/07/2024,Vente,87000.0,83000,Toulon,Appartement,18.0,1,,5.93304,43.122045,4833.33
2024-1016093,30/07/2024,Vente,87000.0,83000,Toulon,Appartement,18.0,1,,5.93304,43.122045,4833.33
2024-1016576,30/07/2024,Vente,105000.0,83200,Toulon,Appartement,55.0,3,,5.895207,43.129341,1909.09
2024-1016680,30/07/2024,Vente,105000.0,83000,Toulon,Appartement,58.0,2,,5.932063,43.123178,1810.34
2024-1016681,30/07/2024,Vente,110000.0,83000,Toulon,Appartement,40.0,2,46.0,5.935962,43.121139,2750.0
2024-1016681,30/07/2024,Vente,110000.0,83000,Toulon,Appartement,40.0,1,46.0,5.935962,43.121139,2750.0
2024-1016681,30/07/2024,Vente,110000.0,83000,Toulon,Appartement,40.0,2,46.0,5.935962,43.121139,2750.0
2024-1016681,30/07/2024,Vente,110000.0,83000,Toulon,Appartement,40.0,1,46.0,5.935962,43.121139,2750.0
2024-1016681,30/07/2024,Vente,110000.0,83000,Toulon,Appartement,23.0,1,72.0,5.935959,43.121039,4782.61
2024-1016681,30/07/2024,Vente,110000.0,83000,Toulon,Appartement,30.0,1,72.0,5.935959,43.121039,3666.67
2024-1016681,30/07/2024,Vente,110000.0,83000,Toulon,Appartement,27.0,1,72.0,5.935959,43.121039,4074.07
2024-1016681,30/07/2024,Vente,110000.0,83000,Toulon,Appartement,27.0,1,72.0,5.935959,43.121039,4074.07
2024-1016681,30/07/2024,Vente,110000.0,83000,Toulon,Appartement,23.0,1,72.0,5.935959,43.121039,4782.61
2024-1016681,30/07/2024,Vente,110000.0,83000,Toulon,Appartement,30.0,1,72.0,5.935959,43.121039,3666.67
2024-1016681,30/07/2024,Vente,110000.0,83000,Toulon,Appartement,20.0,1,72.0,5.935959,43.121039,5500.0
2024-1016681,30/07/2024,Vente,110000.0,83000,Toulon,Appartement,27.0,1,72.0,5.935959,43.121039,4074.07
2024-1016681,30/07/2024,Vente,110000.0,83000,Toulon,Appartement,32.0,1,35.0,5.935981,43.120994,3437.5
2024-1016681,30/07/2024,Vente,110000.0,83000,Toulon,Appartement,32.0,1,35.0,5.935981,43.120994,3437.5
2024-1016681,30/07/2024,Vente,110000.0,83000,Toulon,Appartement,32.0,1,35.0,5.935981,43.120994,3437.5
2024-1016681,30/07/2024,Vente,110000.0,83000,Toulon,Appartement,32.0,1,35.0,5.935981,43.120994,3437.5
2024-1016681,30/07/2024,Vente,110000.0,83000,Toulon,Appartement,32.0,1,35.0,5.935981,43.120994,3437.5
2024-1016681,30/07/2024,Vente,110000.0,83000,Toulon,Appartement,25.0,1,32.0,5.935887,43.121018,4400.0
2024-1016681,30/07/2024,Vente,110000.0,83000,Toulon,Appartement,23.0,1,32.0,5.935887,43.121018,4782.61
2024-1016681,30/07/2024,Vente,110000.0,83000,Toulon,Appartement,23.0,1,32.0,5.935887,43.121018,4782.61
2024-1016681,30/07/2024,Vente,110000.0,83000,Toulon,Appartement,20.0,1,32.0,5.935887,43.121018,5500.0
2024-1016681,30/07/2024,Vente,110000.0,83000,Toulon,Appartement,23.0,1,32.0,5.935887,43.121018,4782.61
2024-1016681,30/07/2024,Vente,110000.0,83000,Toulon,Appartement,25.0,2,36.0,5.935958,43.120958,4400.0
2024-1016681,30/07/2024,Vente,110000.0,83000,Toulon,Appartement,25.0,2,36.0,5.935958,43.120958,4400.0
2024-1016681,30/07/2024,Vente,110000.0,83000,Toulon,Appartement,21.0,1,36.0,5.935958,43.120958,5238.1
2024-1016681,30/07/2024,Vente,110000.0,83000,Toulon,Appartement,22.0,2,36.0,5.935958,43.120958,5000.0
2024-1016681,30/07/2024,Vente,110000.0,83000,Toulon,Appartement,25.0,2,36.0,5.935958,43.120958,4400.0
2024-1016681,30/07/2024,Vente,110000.0,83000,Toulon,Appartement,38.0,2,48.0,5.935906,43.120924,2894.74
2024-1016681,30/07/2024,Vente,110000.0,83000,Toulon,Appartement,39.0,2,48.0,5.935906,43.120924,2820.51
2024-1016681,30/07/2024,Vente,110000.0,83000,Toulon,Appartement,36.0,1,48.0,5.935906,43.120924,3055.56
2024-1016681,30/07/2024,Vente,110000.0,83000,Toulon,Appartement,34.0,2,48.0,5.935906,43.120924,3235.29
2024-1016681,30/07/2024,Vente,110000.0,83000,Toulon,Appartement,24.0,1,48.0,5.935906,43.120924,4583.33
2024-1016681,30/07/2024,Vente,110000.0,83000,Toulon,Appartement,28.0,1,38.0,5.935868,43.120976,3928.57
2024-1016681,30/07/2024,Vente,110000.0,83000,Toulon,Appartement,29.0,1,38.0,5.935868,43.120976,3793.1
2024-1016681,30/07/2024,Vente,110000.0,83000,Toulon,Appartement,28.0,2,38.0,5.935868,43.120976,3928.57
2024-1016681,30/07/2024,Vente,110000.0,83000,Toulon,Appartement,28.0,2,38.0,5.935868,43.120976,3928.57
2024-1016681,30/07/2024,Vente,110000.0,83000,Toulon,Appartement,41.0,2,48.0,5.935835,43.120939,2682.93
2024-1016681,30/07/2024,Vente,110000.0,83000,Toulon,Appartement,41.0,2,48.0,5.935835,43.120939,2682.93
2024-1016681,30/07/2024,Vente,110000.0,83000,Toulon,Appartement,41.0,2,48.0,5.935835,43.120939,2682.93
2024-1016681,30/07/2024,Vente,110000.0,83000,Toulon,Appartement,41.0,2,48.0,5.935835,43.120939,2682.93
2024-1016993,30/07/2024,Vente,124500.0,83000,Toulon,Appartement,41.0,2,,5.929242,43.124543,3036.59
2024-1016770,30/07/2024,Vente,142280.0,83200,Toulon,Appartement,59.0,3,,5.887545,43.138559,2411.53
2024-1017548,30/07/2024,Vente,165000.0,83100,Toulon,Appartement,75.0,4,,5.985416,43.126979,2200.0
2024-1016565,30/07/2024,Vente,168000.0,83000,Toulon,Appartement,70.0,4,,5.937859,43.129853,2400.0
2024-1016371,30/07/2024,Vente,170000.0,83100,Toulon,Appartement,55.0,3,,5.951332,43.122886,3090.91
2024-1016446,30/07/2024,Vente,180000.0,83200,Toulon,Appartement,82.0,4,,5.919927,43.12796,2195.12
2024-1016105,30/07/2024,Vente,185000.0,83000,Toulon,Appartement,89.0,4,,5.943183,43.12155,2078.65
2024-1016525,30/07/2024,Vente,186000.0,83200,Toulon,Appartement,59.0,3,,5.904453,43.143962,3152.54
2024-1016646,30/07/2024,Vente,218000.0,83200,Toulon,Appartement,91.0,5,,5.909895,43.130175,2395.6
2024-1016971,30/07/2024,Vente,228000.0,83000,Toulon,Maison,52.0,3,224.0,5.925832,43.132795,4384.62
2024-1016816,30/07/2024,Vente,229000.0,83100,Toulon,Appartement,60.0,3,,5.963667,43.133989,3816.67
2024-1016904,30/07/2024,Vente,289100.0,83000,Toulon,Appartement,69.0,4,,5.933054,43.112836,4189.86
2024-1016431,30/07/2024,Vente,382700.0,83100,Toulon,Maison,72.0,3,216.0,5.976188,43.131177,5315.28
2024-1017365,30/08/2024,Vente,40000.0,83200,Toulon,Appartement,77.0,4,,5.896866,43.127138,519.48
2024-1017647,30/08/2024,Vente,55000.0,83000,Toulon,Appartement,18.0,1,,5.931919,43.123639,3055.56
2024-1017871,30/08/2024,Vente,59000.0,83200,Toulon,Appartement,27.0,1,,5.909728,43.131163,2185.19
2024-1017156,30/08/2024,Vente,103000.0,83200,Toulon,Appartement,64.0,3,,5.910182,43.129323,1609.38
2024-1017232,30/08/2024,Vente,117000.0,83000,Toulon,Appartement,56.0,3,,5.931232,43.122795,2089.29
2024-1017872,30/08/2024,Vente,153450.0,83200,Toulon,Appartement,80.0,4,,5.907588,43.134704,1918.12
2024-1017206,30/08/2024,Vente,159010.0,83000,Toulon,Appartement,50.0,3,,5.924123,43.135719,3180.2
2024-1017198,30/08/2024,Vente,167000.0,83000,Toulon,Appartement,42.0,2,,5.936523,43.111787,3976.19
2024-1017273,30/08/2024,Vente,174000.0,83000,Toulon,Appartement,57.0,3,,5.931256,43.121454,3052.63
2024-1017613,30/08/2024,Vente,180000.0,83000,Toulon,Appartement,55.0,2,,5.940509,43.128876,3272.73
2024-1017355,30/08/2024,Vente,182000.0,83200,Toulon,Appartement,65.0,4,,5.91776,43.133945,2800.0
2024-1017412,30/08/2024,Vente,200000.0,83200,Toulon,Appartement,72.0,3,,5.910077,43.13784,2777.78
2024-1017374,30/08/2024,Vente,210000.0,83000,Toulon,Appartement,65.0,3,,5.939922,43.112885,3230.77
2024-1017140,30/08/2024,Vente,220000.0,83000,Toulon,Appartement,66.0,3,,5.940138,43.126802,3333.33
2024-1017136,30/08/2024,Vente,236000.0,83100,Toulon,Appartement,61.0,3,,5.970355,43.120711,3868.85
2024-1017150,30/08/2024,Vente,242500.0,83000,Toulon,Appartement,82.0,3,,5.929749,43.127183,2957.32
2024-1017364,30/08/2024,Vente,280000.0,83000,Toulon,Appartement,63.0,3,,5.979592,43.116451,4444.44
2024-1017614,30/08/2024,Vente,300000.0,83000,Toulon,Maison,63.0,4,600.0,5.964753,43.117124,4761.9
2024-1017361,30/08/2024,Vente,320000.0,83000,Toulon,Appartement,64.0,3,,5.941467,43.111881,5000.0
2024-1017859,30/08/2024,Vente,440000.0,83200,Toulon,Maison,105.0,4,385.0,5.904556,43.14812,4190.48
2024-1018692,30/09/2024,Vente,38000.0,83200,Toulon,Appartement,20.0,1,,5.918225,43.131735,1900.0
2024-1018545,30/09/2024,Vente,85000.0,83000,Toulon,Appartement,36.0,2,,5.931961,43.134803,2361.11
2024-1018550,30/09/2024,Vente,85000.0,83000,Toulon,Appartement,50.0,2,,5.931961,43.134803,1700.0
2024-1019286,30/09/2024,Vente,120000.0,83000,Toulon,Appartement,47.0,3,,5.924734,43.127405,2553.19
2024-1018488,30/09/2024,Vente,128930.0,83000,Toulon,Appartement,54.0,3,,5.948215,43.119564,2387.59
2024-1018454,30/09/2024,Vente,131000.0,83100,Toulon,Appartement,66.0,4,,5.947099,43.120639,1984.85
2024-1019280,30/09/2024,Vente,138000.0,83200,Toulon,Appartement,61.0,4,,5.915605,43.131125,2262.3
2024-1019153,30/09/2024,Vente,145000.0,83200,Toulon,Maison,35.0,1,127.0,5.916084,43.13797,4142.86
2024-1018777,30/09/2024,Vente,165220.0,83100,Toulon,Appartement,76.0,4,,5.979072,43.123486,2173.95
2024-1018477,30/09/2024,Vente,170000.0,83000,Toulon,Appartement,59.0,3,,5.928879,43.128062,2881.36
2024-1018524,30/09/2024,Vente,206460.0,83000,Toulon,Appartement,110.0,4,,5.928556,43.126643,1876.91
2024-1018474,30/09/2024,Vente,238000.0,83100,Toulon,Appartement,50.0,3,,5.972865,43.129342,4760.0
2024-1018798,30/09/2024,Vente,255000.0,83100,Toulon,Appartement,90.0,4,,5.952682,43.131302,2833.33
2024-1018365,30/09/2024,Vente,285000.0,83000,Toulon,Appartement,98.0,5,,5.957411,43.116655,2908.16
2024-1018803,30/09/2024,Vente,305000.0,83000,Toulon,Appartement,84.0,5,,5.945766,43.128421,3630.95
2024-1018428,30/09/2024,Vente,455000.0,83000,Toulon,Appartement,86.0,4,,5.944103,43.131694,5290.7
2024-1019187,30/09/2024,Vente,548000.0,83000,Toulon,Maison,82.0,6,172.0,5.937532,43.108444,6682.93
2024-1018789,30/09/2024,Vente,864900.0,83000,Toulon,Maison,130.0,5,511.0,5.979502,43.111763,6653.08
2024-1018789,30/09/2024,Vente,864900.0,83000,Toulon,Maison,130.0,5,500.0,5.979502,43.111763,6653.08
2024-1018551,30/09/2024,Vente,1400000.0,83000,Toulon,Maison,82.0,4,4512.0,5.95985,43.109389,17073.17
2024-1018551,30/09/2024,Vente,1400000.0,83000,Toulon,Maison,168.0,7,4512.0,5.95985,43.109389,8333.33
2024-1018551,30/09/2024,Vente,1400000.0,83000,Toulon,Maison,168.0,7,2540.0,5.95985,43.109389,8333.33
2024-1018551,30/09/2024,Vente,1400000.0,83000,Toulon,Maison,82.0,4,2540.0,5.95985,43.109389,17073.17
2024-1019795,30/10/2024,Vente,75000.0,83200,Toulon,Appartement,50.0,2,,5.905856,43.134661,1500.0
2024-1019711,30/10/2024,Vente,138000.0,83200,Toulon,Appartement,66.0,4,,5.890157,43.138126,2090.91
2024-1019550,30/10/2024,Vente,140000.0,83200,Toulon,Appartement,62.0,3,,5.887545,43.138559,2258.06
2024-1019892,30/10/2024,Vente,163000.0,83200,Toulon,Appartement,61.0,3,,5.899416,43.126931,2672.13
2024-1019581,30/10/2024,Vente,225300.0,83200,Toulon,Appartement,61.0,3,,5.898599,43.136972,3693.44
2024-1020423,30/10/2024,Vente,260000.0,83000,Toulon,Appartement,57.0,3,,5.938135,43.108323,4561.4
2024-1020446,30/10/2024,Vente,609712.7,83200,Toulon,Maison,130.0,6,798.0,5.891502,43.140654,4690.1
2024-1021223,30/11/2024,Vente,44000.0,83000,Toulon,Appartement,78.0,4,,5.949794,43.130081,564.1
2024-1022178,30/12/2024,Vente,75000.0,83200,Toulon,Appartement,58.0,3,,5.918915,43.131119,1293.1
2024-1022166,30/12/2024,Vente,105000.0,83100,Toulon,Appartement,55.0,2,,5.95031,43.122988,1909.09
2024-1022196,30/12/2024,Vente,120000.0,83000,Toulon,Maison,52.0,2,,5.944208,43.127456,2307.69
2024-1022301,30/12/2024,Vente,145000.0,83100,Toulon,Appartement,45.0,2,,5.95218,43.1253,3222.22
2024-1022344,30/12/2024,Vente,271000.0,83000,Toulon,Appartement,73.0,3,,5.931005,43.131743,3712.33
2024-1021808,30/12/2024,Vente,280000.0,83200,Toulon,Maison,60.0,3,515.0,5.918056,43.152825,4666.67
