id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude
2024-1018715;01/10/2024;1;Vente;128000;121;A;AV ANTOINE SENEQUIER;6715;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018717;04/10/2024;1;Vente;35000;16;;RUE DE LA GLACIERE;3400;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018720;04/10/2024;1;Vente;177781.1;4;B;AV PRE DES PECHEURS;5940;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018724;10/10/2024;1;Vente;160000;4;;PL DE LA POISSONNERIE;5865;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018724;10/10/2024;1;Vente;160000;4;;PL DE LA POISSONNERIE;5865;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018724;10/10/2024;1;Vente;160000;4;;PL DE LA POISSONNERIE;5865;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018725;08/10/2024;1;Vente;80000;40;;RUE MAISSIN;4750;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018739;25/09/2024;1;Vente;168000;116;;BD DES ALLOBROGES;141;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018740;07/10/2024;1;Vente;415943;307;;AV DU PORT DE PLAISANCE;5907;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018742;01/10/2024;1;Vente;240800;134;;RUE MONTAUBAN;5265;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018751;27/09/2024;1;Vente;241000;145;;AV AMIRAL DAVELUY;210;83100;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018763;10/10/2024;1;Vente;590000;14;;BD GEORGES;3330;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018764;26/09/2024;1;Vente;174900;1;;RUE DE LORGUES;4565;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018767;08/10/2024;1;Vente;203000;505;;CHE DES BONNES HERBES;963;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018772;24/09/2024;1;Vente;120000;280;;AV DU MARECHAL FOCH;4820;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018776;24/09/2024;1;Vente;100000;382;;AV DU 15E CORPS;6075;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018777;30/09/2024;1;Vente;165220;1966;;CHEM VX CHEMIN DE STE MUSSE;6620;83100;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018781;26/09/2024;1;Vente;228000;10;;RUE JEAN PHILIPPE RAMEAU;3943;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018783;09/10/2024;1;Vente;990000;5000;;CHE DU FARON;2772;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018783;09/10/2024;1;Vente;990000;5000;;CHE DU FARON;2772;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018783;09/10/2024;1;Vente;990000;5000;;CHE DU FARON;2772;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018789;30/09/2024;1;Vente;864900;152;A;BD DOCTEUR BOURGAREL;2230;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018789;30/09/2024;1;Vente;864900;152;A;BD DOCTEUR BOURGAREL;2230;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018790;20/09/2024;1;Vente;260000;21;;RUE RICHELIEU;6245;83100;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018798;30/09/2024;1;Vente;255000;130;;IMP LOUIS BONAMICI;4597;83100;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018803;30/09/2024;1;Vente;305000;3;;RUE JULES FERRY;4085;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018808;08/10/2024;1;Vente;83000;561;;AV GENERAL GOURAUD;3270;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018820;10/10/2024;1;Vente;55000;27;;RUE MICHEL DE BOURGES;5140;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018825;01/10/2024;1;Vente;88285.71;28;;RUE CHARLOUN RIEU;1480;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018842;09/10/2024;1;Vente;250000;10;;RUE GEORGE SAND;3325;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018843;29/08/2024;1;Vente;161000;115;;BD CASTEL LAUTIER;1270;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018848;08/10/2024;1;Vente;169000;7;;RUE FRANCOIS FABIE;3010;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018852;02/10/2024;1;Vente;180000;166;;ALL GEORGES LEYGUES;3350;83100;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018853;14/03/2024;1;Adjudication;41000;33;;RUE VICTOR MICHOLET;7180;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018855;07/10/2024;1;Vente;125000;130;;BD DE PARIS;5565;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018857;14/10/2024;1;Vente;318000;378;;AV DES ILES D OR;3705;83100;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018863;17/09/2024;1;Vente;480000;831;;COR GENERAL DE GAULLE;3258;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018877;10/10/2024;1;Vente;350000;523;;CHE DE LA PAVEIGNE;5637;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018879;27/09/2024;1;Vente;110000;454;;RUE JEAN JAURES;3895;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018883;09/09/2024;1;Vente;44500;46;;BD MARECHAL JOFFRE;4830;83100;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018885;24/09/2024;1;Vente;93500;9001;;RPT MIRASOULEOU;5181;83100;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018887;10/10/2024;1;Vente;667050;7;;LOT L'ORATOIRE;A124;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018890;26/09/2024;1;Vente;140000;750;;AV MARCEAU;4790;83100;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018891;24/09/2024;1;Vente;93000;9001;;LE SAGITTAIRE;A052;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018898;19/09/2024;1;Vente;215000;1375;A;AV JOSEPH LOUIS ORTOLAN;4035;83100;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018899;26/09/2024;1;Vente;150000;30;;AV VAL FLEURI;6969;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018904;08/10/2024;1;Vente;187000;237;;RUE GROIGNARD;3464;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018915;04/10/2024;1;Vente;198000;76;;RUE DOCTEUR PERRIMOND;2340;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018917;15/10/2024;1;Vente;487375;3076;;AV DE LA RESISTANCE;6180;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018918;27/09/2024;1;Vente;98000;202;;AV FRANCOIS CUZIN;3000;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018921;04/10/2024;1;Vente;110000;9002;;LES CHARDONS;A175;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018929;27/09/2024;1;Vente;110000;130;;RUE DARIUS MILHAUD;2082;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018930;01/10/2024;1;Vente;227000;109;;AV D ENTRECASTEAUX;2610;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018935;17/09/2024;1;Vente;365000;24;;IMP DES DAMES;2050;83100;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018948;08/10/2024;1;Vente;67000;15;;RUE DE POMET;5870;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018950;24/09/2024;1;Vente;140000;30;;RUE THIERS;6930;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018954;13/09/2024;1;Vente;134500;71;;RUE DU CAPITOLE;1205;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018960;19/09/2024;1;Vente;307500;377;;RUE GROIGNARD;3464;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018962;09/10/2024;1;Vente;136500;249;;AV DOCTEUR FONTAN;2270;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018967;11/10/2024;1;Vente;93520;3;;RUE DIEGO SUAREZ;2195;83100;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018974;19/09/2024;1;Vente;299500;9002;;RUE NUNGESSER;5425;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018976;10/10/2024;1;Vente;230000;116;;RUE LANGERON;4300;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018979;26/09/2024;1;Vente;650000;74;;BD DOCTEUR BOURGAREL;2230;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018983;11/10/2024;1;Vente;118000;3;;RUE DE LA DOUANE;2380;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018989;04/10/2024;1;Vente;210000;111;;BD LAUGIER;4345;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1018994;02/10/2024;1;Vente;140000;9001;;LES CHARDONS;A175;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019006;20/09/2024;1;Vente;118000;6;;PL GUSTAVE LAMBERT;3520;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019007;08/10/2024;1;Vente;550000;60;;IMP DU CAP;1193;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019009;03/10/2024;1;Vente;950000;1525;;AV JOSEPH GASQUET;4030;83100;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019009;03/10/2024;1;Vente;950000;1525;;AV JOSEPH GASQUET;4030;83100;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019009;03/10/2024;1;Vente;950000;1525;;AV JOSEPH GASQUET;4030;83100;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019009;03/10/2024;1;Vente;950000;1525;;AV JOSEPH GASQUET;4030;83100;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019009;03/10/2024;1;Vente;950000;1525;;AV JOSEPH GASQUET;4030;83100;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019009;03/10/2024;1;Vente;950000;1525;;AV JOSEPH GASQUET;4030;83100;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019015;11/10/2024;1;Vente;294000;696;;CHE DE LA BARRE;613;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019022;01/10/2024;1;Vente;100000;246;;CHE DE LA BEAUCAIRE;725;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019022;01/10/2024;1;Vente;100000;246;;CHE DE LA BEAUCAIRE;725;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019024;11/10/2024;1;Vente;95000;186;;AV SGT GABRIEL JOURDAN;6740;83100;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019031;10/10/2024;1;Vente;67000;147;;RUE SAINT LAURENT;6500;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019032;02/10/2024;1;Vente;35000;9;;CRS DE L ESPERANCE;2680;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019039;10/10/2024;1;Vente;342500;163;;RUE MESSAGER;5110;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019054;08/10/2024;1;Vente;220000;113;;AV MIREILLE;5185;83100;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019058;08/02/2024;1;Adjudication;114000;40;;RUE VICTOR CLAPPIER;7145;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019061;11/10/2024;1;Vente;149000;555;;AV ARISTIDE BRIAND;405;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019072;26/09/2024;1;Vente;540000;43;;RUE DE LA BERGERIE;815;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019085;09/10/2024;1;Vente;70000;30;;PL BENJAMIN RIMBAUD;805;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019086;10/10/2024;1;Vente;60000;156;;AV DE VALBOURDIN;7050;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019093;09/10/2024;1;Vente;281900;9;;IMP MAISTRE;4755;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019096;16/10/2024;1;Vente;150500;9001;;LES MONIQUES;A230;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019098;08/10/2024;1;Vente;152000;352;;CHE DE LA CALADE;1135;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019104;14/10/2024;1;Vente;175000;131;;BD DES ACACIAS;35;83100;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019110;04/10/2024;1;Vente;177000;187;;RUE PDT ROBERT SCHUMAN;5960;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019114;04/10/2024;1;Vente;62000;14;;RUE DE POMET;5870;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019114;04/10/2024;1;Vente;62000;14;;RUE DE POMET;5870;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019114;04/10/2024;1;Vente;62000;14;;RUE DE POMET;5870;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019115;15/10/2024;1;Vente;100000;9001;;RUE DE TURENNE;7020;83100;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019116;17/10/2024;1;Vente;120000;140;E;IMP BRUNO;1090;83100;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019126;07/10/2024;1;Vente;130000;84;;RUE D ALEP;100;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019130;09/10/2024;1;Vente;743816;220;;AV BELLEGARDE;790;83100;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019133;07/10/2024;1;Vente;350000;7;;RUE GARIBALDI;3170;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019133;07/10/2024;1;Vente;350000;7;;RUE GARIBALDI;3170;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019133;07/10/2024;1;Vente;350000;7;;RUE GARIBALDI;3170;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019133;07/10/2024;1;Vente;350000;7;;RUE GARIBALDI;3170;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019133;07/10/2024;1;Vente;350000;7;;RUE GARIBALDI;3170;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019133;07/10/2024;1;Vente;350000;7;;RUE GARIBALDI;3170;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019133;07/10/2024;1;Vente;350000;7;;RUE GARIBALDI;3170;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019133;07/10/2024;1;Vente;350000;7;;RUE GARIBALDI;3170;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019133;07/10/2024;1;Vente;350000;7;;RUE GARIBALDI;3170;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019133;07/10/2024;1;Vente;350000;7;;RUE GARIBALDI;3170;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019133;07/10/2024;1;Vente;350000;7;;RUE GARIBALDI;3170;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019133;07/10/2024;1;Vente;350000;7;;RUE GARIBALDI;3170;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019136;26/09/2024;1;Vente;92000;8;;RUE PAULIN GUERIN;5645;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019143;10/10/2024;1;Vente;138000;20;;BD DE PARIS;5565;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019153;30/09/2024;1;Vente;145000;145;;BD AZAN;560;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019162;14/10/2024;1;Vente;149000;9004;;PRIMEROSES;A332;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019165;07/10/2024;1;Vente;204000;192;;RUE DU LT ANDRE FOURNIER;4480;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019169;10/10/2024;1;Vente;550000;32;;RUE DE L ANGLE;323;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019171;11/10/2024;1;Vente;517906.72;238;;BD GRIGNAN;3460;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019177;18/10/2024;1;Vente;185000;9001;;LES MONIQUES;A230;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019178;27/09/2024;1;Vente;110000;250;;AV FRANKLIN ROOSEVELT;3045;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019181;14/10/2024;1;Vente;153000;205;;CHE DE PLAISANCE;5845;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019185;15/10/2024;1;Vente;173800;214;;RUE VICTOR REYMONENQ;7185;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019187;30/09/2024;1;Vente;548000;9;;RUE CHAULIEU;1515;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019189;10/10/2024;1;Vente;220000;5;;RUE PEIRESC;5680;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019195;15/10/2024;1;Vente;130000;761;;RUE DAVID;2105;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019196;18/10/2024;1;Vente;136000;27;;RUE MARCEL SEMBAT;4800;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019202;17/10/2024;1;Vente;134430;96;;BD BAUCHIERE;650;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019203;10/10/2024;1;Vente;260000;20;;BD DE TESSE;6920;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019208;11/10/2024;1;Vente;199900;5;;RUE VINCENT COURDOUAN;7255;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019210;17/10/2024;1;Vente;140000;34;;RUE JANVIER;3795;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019211;14/10/2024;1;Vente;272000;265;;ALL GEORGES LEYGUES;3350;83100;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019216;17/10/2024;1;Vente;208000;257;;RUE PDT ROBERT SCHUMAN;5960;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019227;11/10/2024;1;Vente;246960;256;;CHE DE LA CHAPELLE NOTRE DAME;1410;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019232;17/10/2024;1;Vente;244710;64;;IMP LA BAPTISTINE;600;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019237;21/10/2024;1;Vente;190775;265;;ALL GEORGES LEYGUES;3350;83100;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019239;14/10/2024;1;Vente;360000;502;;CHE DE LA CALADE;1135;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019252;04/10/2024;1;Vente;268000;1047;;AV DE LA RESISTANCE;6180;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019253;21/10/2024;1;Vente;438000;975;;CHE DE TERRE ROUGE;6906;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019274;14/10/2024;1;Vente;166090;314;;AV DU MARECHAL FOCH;4820;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019280;30/09/2024;1;Vente;138000;176;;RUE BOSSUET;1005;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019284;18/10/2024;1;Vente;399000;9001;;RUE GEORGES MANDEL;3353;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019286;30/09/2024;1;Vente;120000;117;;AV LAZARE CARNOT;4375;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019290;16/10/2024;1;Vente;100000;3;;RUE SAINTE GERMAINE;6590;83100;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019293;17/10/2024;1;Vente;155000;2;;RUE DANIELLE CASANOVA;2067;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019294;15/10/2024;1;Vente;161520;293;;RUE GENERAL MICHEL AUDEOUD;3285;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019296;11/10/2024;1;Vente;106000;413;;AV DE LA VICTOIRE DU 8 5 1945;7135;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019298;18/10/2024;1;Vente;75000;65;;PL COLONEL BONNIER;1720;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019302;18/10/2024;1;Vente;248700;61;;BD EUGENE PELLETAN;2725;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019303;15/10/2024;1;Vente;85000;6;;BD PIERRE TOESCA;5805;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019327;23/10/2024;1;Vente;123000;57;;AV EDOUARD LE BELLEGOU;2518;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019328;15/10/2024;1;Vente;97000;48;;AV DU 1ER BATAILLON CHOC;5950;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019330;15/10/2024;1;Vente;170000;359;;CHE DE RIGOUMEL;6247;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019331;17/10/2024;1;Vente;142000;45;;QUAI RIVIERE NEUVE;6251;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019333;01/10/2024;1;Vente;150000;116;;AV BENOIT MALON;810;83100;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019337;09/10/2024;1;Vente;118000;20;;BD DE PARIS;5565;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019343;17/10/2024;1;Vente;15000;2;;RUE GARIBALDI;3170;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019347;07/10/2024;1;Vente;211450;215;;BD DE L HELVETIE;3560;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019348;18/10/2024;1;Vente;238100;9028;;AV DES FILS MARESCOT;2855;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019349;27/09/2024;1;Vente;84000;32;;RUE VICTOR REYMONENQ;7185;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019351;21/10/2024;1;Vente;180000;127;;AV DU PORT DE PLAISANCE;5907;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019363;24/10/2024;1;Vente;100000;286;;BD LOUIS PICON;4665;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019366;25/10/2024;1;Vente;80000;66;;TRA DE LA LOUBE;4571;83000;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019369;25/10/2024;1;Vente;97360;60;;BD ALPHAND;155;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019380;15/10/2024;1;Vente;206500;75;;AV LT COLONEL CHABRIEL;1712;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019382;04/10/2024;1;Vente;131000;9101;;BD PABAN;5525;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-1019388;09/10/2024;1;Vente;320000;22;;RUE DU GABON;3098;83200;83137;Toulon;83;;;;;;;;;;;;;;;;;;;;;;;;;;;
